"gene_id"	"cons_50kb"	"cons_100kb"	"cons_200kb"	"cons_500kb"	"cons_1000kb"
"ENSG00000250510"	0.13926	0.13987	0.12328	0.124784	0.09874
"ENSG00000250565"	0.02966	0.04477	0.04694	0.058728	0.047091
"ENSG00000250571"	0.01882	0.01074	0.00853	0.022354	0.030683
"ENSG00000250588"	0.03264	0.03225	0.039905	0.039992	0.041043
"ENSG00000250641"	0.14716	0.13517	0.182965	0.134632	0.118139
"ENSG00000250644"	0.03942	0.02057	0.02336	0.035388	0.032203
"ENSG00000250673"	0.03678	0.06141	0.06101	0.055906	0.071161
"ENSG00000250709"	0.01394	0.0165	0.022675	0.025918	0.036787
"ENSG00000250722"	0.00616	0.02072	0.015985	0.016848	0.026838
"ENSG00000250733"	0.0098	0.00885	0.007735	0.012688	0.012145
"ENSG00000250741"	0.0753	0.06851	0.071765	0.060374	0.052886
"ENSG00000250745"	0.01610380285663	0.00981295998249918	0.00998666666666667	0.0100266666666667	0.0150537056928034
"ENSG00000250799"	0.1202	0.12645	0.164695	0.100522	0.072272
"ENSG00000250844"	0.0129508568600359	0.0085452640459376	0.0126133333333333	0.0107377777777778	0.0150537056928034
"ENSG00000250913"	0.0194240050636917	0.0124905525279446	0.00696	0.00960666666666667	0.0149763694951665
"ENSG00000251012"	0.0237	0.02062	0.01988	0.035778	0.0484
"ENSG00000251139"	0.02216	0.02113	0.022335	0.025104	0.027008
"ENSG00000251184"	0.08194	0.10014	0.076535	0.078304	0.067615
"ENSG00000251201"	0.04704	0.02699	0.0398	0.026148	0.030596
"ENSG00000251209"	0.04744	0.03222	0.04644	0.039342	0.038378
"ENSG00000251246"	0.21626	0.14685	0.169325	0.154824	0.103958
"ENSG00000251247"	0.05812	0.03723	0.028305	0.024438	0.02684
"ENSG00000251258"	0.021	0.01839	0.02965	0.038016	0.037363
"ENSG00000251283"	0.02544	0.03073	0.02268	0.02353	0.023067
"ENSG00000251322"	0.08952	0.08323	0.063585	NA	NA
"ENSG00000251349"	0.0313	0.0413	0.055315	0.043284	0.039645
"ENSG00000251357"	0.0301	0.0323	0.04271	0.035292	0.036069
"ENSG00000251369"	0.00716	0.0113	0.015885	0.011622	0.014538
"ENSG00000251380"	0.06224	0.06296	0.0829	0.066222	0.059579
"ENSG00000251493"	0.11756	0.09536	0.07397	0.061134	0.050198
"ENSG00000251503"	0.04758	0.03894	0.09548	0.110618	0.098098
"ENSG00000251537"	0.05956	0.05073	0.036275	0.027952	0.031582
"ENSG00000251569"	0.11326	0.07281	0.05204	0.061532	0.053869
"ENSG00000251606"	0.11328	0.09096	0.063505	0.044666	0.036556
"ENSG00000251655"	0.00052	0.00026	0.00063	0.00487	0.017226
"ENSG00000251664"	0.1204	0.08722	0.11157	0.110372	0.126654
"ENSG00000251692"	0.04498	0.06781	0.052	0.045066	0.051408
"ENSG00000251695"	0.02802	0.03851	0.040935	0.036208	0.043677
"ENSG00000253110"	0.06944	0.06545	0.06073	0.060698	0.058363
"ENSG00000253117"	0.0235	0.02801	0.03732	0.026428	0.021721
"ENSG00000253148"	0.05518	0.04237	0.041185	0.030332	0.025011
"ENSG00000253159"	0.19382	0.17975	0.18373	0.157268	0.143432
"ENSG00000253206"	0	0.00284	0.003125	0.002178	0.003233
"ENSG00000253207"	0.01656	0.0146	0.013935	0.016904	0.017412
"ENSG00000253250"	0.0575	0.0429	0.034125	0.027516	0.029026
"ENSG00000253251"	0.06174	0.07733	0.06301	0.05471	0.060483
"ENSG00000253276"	0.06874	0.04	0.02577	0.025398	0.026425
"ENSG00000253293"	0.3995	0.3611	0.294085	0.164714	0.128722
"ENSG00000253304"	0.07878	0.10279	0.09378	0.071726	0.0571293993154022
"ENSG00000253305"	0.08656	0.19079	0.19847	0.15688	0.146222
"ENSG00000253309"	0.07176	0.06411	0.045265	0.035878	0.032733
"ENSG00000253313"	0.06048	0.07123	0.08621	0.077884	0.070753
"ENSG00000253320"	0.02904	0.02842	0.041895	0.029468	0.031294
"ENSG00000253350"	0.12176	0.07344	0.07913	0.073256	0.067234
"ENSG00000253368"	0.07958	0.0628	0.054315	0.078758	0.09705
"ENSG00000253379"	0.07198	0.06739	0.069775	0.071836	0.068727
"ENSG00000253426"	0.04184	0.03019	0.029475	0.024258	0.026519
"ENSG00000253457"	0.033	0.02847	0.030525	0.035746	0.039278
"ENSG00000253459"	0.11328	0.08007	0.0616	0.059824	0.053259
"ENSG00000253485"	0.17366	0.22251	0.23	0.156688	0.142161
"ENSG00000253506"	0.1023	0.08051	0.07652	0.08257	0.099192
"ENSG00000253537"	0.08528	0.23118	0.215515	0.155382	0.143259
"ENSG00000253548"	0.01114	0.02252	0.027255	0.020038	0.019719
"ENSG00000253598"	0.04404	0.03533	0.03276	0.027088	0.028653
"ENSG00000253626"	0.02032	0.01922	0.02734	0.03726	0.040735
"ENSG00000253633"	0.0295	0.02534	0.01752	0.038508	0.039607
"ENSG00000253710"	0.06002	0.04533	0.04482	0.031596	0.028711
"ENSG00000253719"	0.03172	0.02753	0.02583	0.023684	0.01934
"ENSG00000253729"	0.04944	0.05143	0.05014	0.033878	0.024979
"ENSG00000253731"	0.13596	0.23602	0.22379	0.155084	0.142684
"ENSG00000253767"	0.09336	0.21605	0.20787	0.156278	0.143737
"ENSG00000253787"	0.04632	0.05226	0.061495	0.049606	0.045942
"ENSG00000253797"	0.0698	0.04115	0.04544	0.02949	0.028634
"ENSG00000253831"	0.04782	0.09797	0.061655	0.060268	0.055295
"ENSG00000253846"	0.1284	0.20461	0.193415	0.156836	0.146057
"ENSG00000253857"	0.0221	0.01715	0.027525	0.022436	0.024236
"ENSG00000253873"	0.18358	0.19685	0.185465	0.156718	0.145759
"ENSG00000253896"	0	NA	NA	NA	NA
"ENSG00000253903"	0.01694	0.01553	0.01428	0.022778	0.028525
"ENSG00000253910"	0.18094	0.21614	0.23	0.156974	0.141932
"ENSG00000253953"	0.07532	0.21696	0.214585	0.155866	0.143407
"ENSG00000253958"	0.02832	0.01625	0.021565	0.025514	0.027652
"ENSG00000253976"	0.01886	0.03694	0.02597	0.02195	0.024878
"ENSG00000254004"	0.02182	0.02411	0.023105	0.026704	0.032186
"ENSG00000254019"	0.01254	0.03137	0.028	0.023296	0.020099
"ENSG00000254087"	0.03174	0.02756	0.021945	0.037466	0.032037
"ENSG00000254093"	0.04238	0.03612	0.068565	0.04162	0.035185
"ENSG00000254106"	0.08108	0.07147	0.057525	0.053292	0.04062
"ENSG00000254122"	0.1606	0.19305	0.18959	0.15721	0.146147
"ENSG00000254206"	0.0029	0.03974	0.040275	0.031866	0.045988
"ENSG00000254221"	0.21084	0.21193	0.23325	0.158046	0.141497
"ENSG00000254245"	0.23358	0.21157	0.23425	0.15839	0.141938
"ENSG00000254318"	0.08522	0.09245	0.084615	0.078146	0.078611
"ENSG00000254349"	0.04234	0.04274	0.039985	0.034564	0.039461
"ENSG00000254402"	0.20428	0.11609	0.09755	0.076696	0.0664844444444444
"ENSG00000254415"	0.0169	0.02988	0.03405	0.019104	0.022345
"ENSG00000254440"	0.02362	0.02953	0.030015	0.032848	0.032744
"ENSG00000254466"	0.0371	0.04097	0.033795	0.036614	0.030466
"ENSG00000254469"	0.0116	0.02048	0.025045	0.045116	0.048602
"ENSG00000254470"	0.09686	0.05538	0.07312	0.111246	0.088079
"ENSG00000254505"	0.14984	0.16364	0.16822	0.139048	0.076369
"ENSG00000254521"	0.0041	0.00678	0.01166	0.031054	0.026083
"ENSG00000254531"	0.04724	0.03711	0.030145	0.025116	0.02409
"ENSG00000254535"	0.0201	0.01576	0.021005	0.023812	0.022193
"ENSG00000254536"	0.03042	0.03141	0.025675	0.027606	NA
"ENSG00000254550"	0.05916	0.04354	0.05842	0.041986	0.039103
"ENSG00000254585"	0.03662	0.03159	0.021715	0.014046	0.00978947368421053
"ENSG00000254598"	0.06008	0.04716	0.04764	0.043244	0.045446
"ENSG00000254614"	0.04188	0.06387	0.07797	0.070524	0.110269
"ENSG00000254636"	0.03542	0.04727	0.03762	0.031232	0.027468
"ENSG00000254647"	0.08386	0.05921	0.0344	0.032974	0.029441
"ENSG00000254656"	0.0841	0.06323	0.053115	0.047662	0.041865
"ENSG00000254667"	0.03234	0.02169	0.03138	0.037398	0.038225
"ENSG00000254673"	0.03232	0.04525	0.03564	0.027618	0.018858
"ENSG00000254685"	0.05796	0.04869	0.032765	0.0385	0.051949
"ENSG00000254692"	0.19334	0.15959	0.158455	0.140916	0.076434
"ENSG00000254706"	0.06136	0.04033	0.025205	0.032364	0.035092
"ENSG00000254709"	0.0133	0.01135	0.0087	0.016806	0.019017
"ENSG00000254726"	0.1649	0.13059	0.112535	0.099238	0.086978
"ENSG00000254737"	0.06408	0.04156	0.03066	0.024656	0.032034
"ENSG00000254772"	0.12768	0.25996	0.18207	0.115476	0.074575
"ENSG00000254788"	0.03	0.02851	0.028655	0.042112	0.049068
"ENSG00000254827"	0.05148	0.06009	0.045565	0.040908	0.027765
"ENSG00000254834"	0.00954	0.02145	0.032035	0.030282	0.023213
"ENSG00000254852"	0.00768	0.00855	0.016935	0.033616	0.033375
"ENSG00000254858"	0.06052	0.07553	0.068655	0.052592	0.051115
"ENSG00000254873"	0.1119	0.13747	0.10879	0.107974	0.075337
"ENSG00000254901"	0.04842	0.05869	0.061595	0.049734	0.057302
"ENSG00000254943"	0.13296	0.11147	0.07598	0.071244	0.070853
"ENSG00000254979"	0.03562	0.03464	0.08705	0.066256	0.062657
"ENSG00000254986"	0.09674	0.07466	0.09695	0.11907	0.087395
"ENSG00000254996"	0.0914	0.08773	0.11622	0.105384	0.108033
"ENSG00000254997"	0.02728	0.01804	0.02354	0.0172	0.023672
"ENSG00000254999"	0.03936	0.04145	0.038385	0.056414	0.05887
"ENSG00000255012"	0.02244	0.02013	0.029245	0.027522	0.023482
"ENSG00000255038"	0.12126	0.08058	0.058825	0.08572	0.09901
"ENSG00000255046"	0.03936	0.04026	0.039895	0.029946	0.0227115789473684
"ENSG00000255062"	0.04876	0.0738	0.05123	0.063886	0.066052
"ENSG00000255072"	0.02442	0.02109	0.02976	0.03399	0.027424
"ENSG00000255093"	0.08592	0.06266	0.062585	0.053054	0.055533
"ENSG00000255098"	0.0025	0.0032	0.00712	0.0140130748987897	0.0198126315789474
"ENSG00000255103"	0.1985	0.17785	0.156575	0.108626	0.087549
"ENSG00000255112"	0.03516	0.03035	0.02056	0.017808	0.01609
"ENSG00000255150"	0.04384	0.03737	0.024255	0.034594	0.034774
"ENSG00000255154"	0.04458	0.03107	0.032525	0.05638	0.052727
"ENSG00000255181"	0.08004	0.04971	0.05109	0.092044	0.069343
"ENSG00000255221"	0.0045	0.00435	0.008665	0.008702	0.011754
"ENSG00000255223"	0.03244	0.02679	0.03123	0.029444	0.023933
"ENSG00000255245"	0.03186	0.02989	0.057045	0.047004	0.052768
"ENSG00000255251"	0.003	0.00268	0.00745077773171521	0.00602666666666667	0.00794947368421053
"ENSG00000255284"	0.0973	0.07825	0.06948	0.05494	0.0510421052631579
"ENSG00000255298"	0.01868	0.01971	0.0172	0.027164	0.034126
"ENSG00000255302"	0.05284	0.04035	0.045785	0.053936	0.064308
"ENSG00000255307"	0.03356	0.07219	0.066455	0.055138	0.076316
"ENSG00000255346"	0.00382	0.01914	0.02274	0.035156	0.034555
"ENSG00000255359"	0.0046	0.01472	0.01475	0.019328	0.020719
"ENSG00000255374"	0.00154	0.00255	0.004285	0.00261	0.010083
"ENSG00000255378"	0	0.00313	0.006625	0.00596222222222222	0.00800631578947368
"ENSG00000255384"	0.1438	0.14904	0.157525	0.106558	0.083865
"ENSG00000255394"	0.04602	0.05087	0.046405	0.030742	0.0229138124683724
"ENSG00000255398"	0.05178	0.03703	0.03238	0.052256	0.053869
"ENSG00000255408"	0.06716	0.09343	0.12581	0.108968	0.118319
"ENSG00000255423"	0.08378	0.04519	0.037855	0.043218	0.046538
"ENSG00000255432"	0.15092	0.16401	0.168145	0.12305	0.073031
"ENSG00000255439"	0.1768	0.13268	0.12263	0.095942	0.094758
"ENSG00000255468"	0.12916	0.09542	0.12938	0.088576	0.095625
"ENSG00000255470"	0.01368	0.01078	0.0232	0.051104	0.058749
"ENSG00000255472"	0.0972	0.11231	0.101795	0.055422	0.062154
"ENSG00000255482"	0.00278	0.00936	0.01141	0.02508	0.029529
"ENSG00000255501"	0.00118	0.00757	0.00801	0.008606	0.012068
"ENSG00000255524"	0.00602	0.01997	0.0333	0.051476	0.048229
"ENSG00000255526"	0.11744	0.17685	0.16596	0.13754	0.07676
"ENSG00000255529"	0.0622	0.06676	0.057025	0.044946	0.047812
"ENSG00000255537"	0.04112	0.03305	0.05316	0.062224	0.057381
"ENSG00000255552"	0.14258	0.13405	0.182965	0.135102	0.118372
"ENSG00000255561"	0.07534	0.09221	0.07393	0.079064	0.063173
"ENSG00000255582"	0.04384	0.05451	0.04991	0.068606	0.051321
"ENSG00000255587"	0.06256	0.05378	0.045765	0.051294	0.047101
"ENSG00000255622"	0.14188	0.12543	0.11692	0.128024	0.13307
"ENSG00000255633"	0.01868	0.02055	0.017965	0.0270977777777778	0.0236095370118861
"ENSG00000255641"	0.00314	0.00486	0.01128	0.014246	0.016177
"ENSG00000255692"	0.12044	0.08747	0.078825	0.05492	0.055525
"ENSG00000255713"	0.05072	0.06234	0.060115	0.102078	0.095958
"ENSG00000255730"	0.04166	0.06588	0.058025	0.04293	0.034589
"ENSG00000255737"	0.23136	0.18629	0.13283	0.130432	0.106535
"ENSG00000255748"	0.02264	0.01132	NA	NA	NA
"ENSG00000255767"	0.0170837343599615	0.0204985578903997	0.0155466666666667	0.0147222222222222	0.0123242105263158
"ENSG00000255798"	0.03628	0.02851	0.028405	0.021398	0.033327
"ENSG00000255800"	0.0307	0.0239	0.031095	0.041762	0.038425
"ENSG00000255804"	0.02914	0.03518	0.04006	0.077022	0.083366
"ENSG00000255823"	0.0892	0.06128	0.05758	0.056104	0.052685
"ENSG00000255833"	0.06224	0.0622	0.081295	0.066716	0.059592
"ENSG00000255835"	0.03914	0.04974	0.041435	0.039218	0.041269
"ENSG00000255837"	0.00182	0.00152	0.0031	0.004504	0.009526
"ENSG00000255854"	0.05038	0.0453174955342413	0.0330267198576472	0.0205178362811422	0.0511682887085391
"ENSG00000255863"	0.1054	0.13304	0.16406	0.154432	0.101862
"ENSG00000255874"	0.02122	0.03139	0.02143	0.017582	0.018123
"ENSG00000255940"	0	0	0.00145490554539915	0.0116657142857143	0.0167729411764706
"ENSG00000255963"	0.04332	0.03662	0.0221095595630716	0.0142428571428571	0.021604269024714
"ENSG00000255974"	0.02674	0.04479	0.04432	0.054786	0.065052
"ENSG00000255994"	0.0665	0.0552	0.04495	0.046512	0.054124
"ENSG00000256018"	0.0511	0.04578	0.04036	0.037604	0.028705
"ENSG00000256040"	0.09156	0.08952	0.082895	0.084472	0.067434
"ENSG00000256043"	0.0287	0.02667	0.01976	0.022088	0.018468
"ENSG00000256053"	0.01862	0.01886	0.04001	0.036716	0.029116
"ENSG00000256060"	0.01646	0.01801	0.010855	0.015784	0.01128
"ENSG00000256061"	0.0144	0.01864	0.036525	0.042954	0.039029
"ENSG00000256073"	0.04474	0.051	0.038375	0.031232	0.034966
"ENSG00000256087"	0.00378	0.02367	0.019745	0.016414	0.016694
"ENSG00000256097"	0.1002	0.07562	0.071845	0.071896	0.093915
"ENSG00000256100"	0.05326	0.05767	0.100405	0.090236	0.078339
"ENSG00000256162"	0.03718	0.05336	0.042455	0.037166	0.030891
"ENSG00000256188"	0.00018	0.00441	0.004355	0.002582	0.008218
"ENSG00000256222"	0.03926	0.03803	0.04061	0.03506	0.028587
"ENSG00000256223"	0.04484	0.03273	0.032035	NA	NA
"ENSG00000256229"	0	0	0.001265	0.000946218052085857	0.00101578947368421
"ENSG00000256235"	0.0247	0.01933	0.02921	0.046092	0.051473
"ENSG00000256269"	0.19678	0.16328	0.142655	0.113706	0.09259
"ENSG00000256294"	0.00718	0.01279	0.016745	0.02513	0.028321
"ENSG00000256316"	0.06724	0.05263	0.051515	0.03739	0.028891
"ENSG00000256349"	0.06528	0.11101	0.096725	0.114744	0.08546
"ENSG00000256374"	0.02658	0.0251363248144012	0.015169898100789	0.0115463997068071	0.0117931859637187
"ENSG00000256391"	0.00536	0.00316	0.00747	0.008148	0.010193
"ENSG00000256394"	0.02674	0.02643	0.031085	0.022544	0.019441
"ENSG00000256436"	0.00164	0.00274	0.00264	0.004018	0.009147
"ENSG00000256453"	0.14936	0.12054	0.069135	0.107186	0.101269
"ENSG00000256463"	0.1441	0.07998	0.04911	0.031114	0.029808
"ENSG00000256500"	0.0049	0.01528	0.029875	0.03263	0.028544
"ENSG00000256515"	0.01146	0.00835	0.009825	0.0101644444444444	0.0417294736842105
"ENSG00000256525"	0.133313794041912	0.110819464867316	0.0897533333333333	0.0607977777777778	0.0621084210526316
"ENSG00000256530"	0.03572	0.05412	0.06453	0.044288	0.047056
"ENSG00000256574"	0.01654	0.00852	0.010775	0.02279	0.023487
"ENSG00000256591"	0.0206	0.05046	0.08251	0.075668	0.063629
"ENSG00000256618"	0.06552	0.04	0.02724	0.0119009459098027	0.0129026106881444
"ENSG00000256632"	0.04572	0.06067	0.06194	0.043076	0.0316886251717171
"ENSG00000256655"	0.02364	0.02116	0.01692	0.026392	0.028103
"ENSG00000256660"	0.02368	0.01908	0.017325	0.014706	0.014862
"ENSG00000256671"	0.0468	0.03062	0.044425	0.034782	0.029396
"ENSG00000256683"	0.02192	0.02677	0.02286	0.018238	0.017176
"ENSG00000256713"	0.03562	0.04517	0.05575	0.048376	0.058644
"ENSG00000256715"	0.03154	0.01996	0.02161	0.015232	0.0148046059264805
"ENSG00000256762"	0.04208	0.06038	0.04015	0.04554	0.041964
"ENSG00000256771"	0	0	0.000175	0.013762	0.021388
"ENSG00000256797"	0.003	0.00635	0.00603	0.014286	0.017592
"ENSG00000256812"	0.04874	0.03444	0.041515	0.052894	0.049032
"ENSG00000256825"	0.02988	0.02973	0.0225742953084331	NA	NA
"ENSG00000256870"	0.0333	0.02343	0.028185	0.037206	0.038169
"ENSG00000256892"	0.02748	0.01704	0.01695	0.016926	0.01662
"ENSG00000256977"	0.0429	0.02477	0.032455	0.02954	0.0251044790796008
"ENSG00000256980"	5e-04	0.03027	0.03194	0.03272	0.032122
"ENSG00000257008"	0.08648	0.05757	0.051925	0.031492	0.04007
"ENSG00000257017"	0.0323	0.06573	0.06012	0.094132	0.086257
"ENSG00000257019"	0.02892	0.0241	0.02748	0.04173	0.037828
"ENSG00000257028"	0.0214	0.01722	0.012245	0.017022	0.015017
"ENSG00000257040"	0.033	0.02776	0.0298	0.024544	0.030449
"ENSG00000257046"	0	0.00014	0.008125	0.010592	0.020764
"ENSG00000257093"	0.04012	0.04004	0.036025	0.03148	0.036504
"ENSG00000257103"	0.0407	0.04916	0.042215	0.04768	0.045572
"ENSG00000257108"	0.12152	0.0741	0.068555	0.071928	0.052979
"ENSG00000257115"	0.01492	0.0193	0.013435	0.010256	0.00968381539821174
"ENSG00000257127"	0.03634	0.04015	0.039205	0.041596	0.045235
"ENSG00000257138"	0.00878	0.01266	0.02839	0.031828	0.0294063157894737
"ENSG00000257184"	0.38032	0.37288	0.299825	0.164102	0.129692
"ENSG00000257207"	0.02972	0.03182	0.037175	0.035488	0.029077
"ENSG00000257218"	0.06684	0.06285	0.07883	0.082344	0.071247
"ENSG00000257230"	0.013	0.01527	0.017545	0.018506	0.026661
"ENSG00000257242"	0.03988	0.0425	0.053225	0.047882	0.044656
"ENSG00000257315"	0.12806	0.08204	0.080855	0.049392	0.052407
"ENSG00000257327"	0.01726	0.02943	0.04226	0.040034	0.039523
"ENSG00000257335"	0.02254	0.03031	0.03806	0.03247	0.0272863157894737
"ENSG00000257365"	0.03116	0.05181	0.055295	0.06412	0.059439
"ENSG00000257390"	0.07078	0.16528	0.126785	0.105088	0.104022
"ENSG00000257411"	0.25334	0.17452	0.171025	0.155656	0.126388
"ENSG00000257446"	0.0016	0.00824	0.00542	0.00495	0.006512
"ENSG00000257482"	0	0.01069	0.00918	0.01328	0.014174
"ENSG00000257545"	0.03236	0.03896	0.04086	0.06995	0.05711
"ENSG00000257591"	0.00632	0.00635	0.0066	0.00553	0.007039
"ENSG00000257594"	0.05764	0.04408	0.071985	0.06744	0.063394
"ENSG00000257599"	0.0135	0.02698	0.03184	0.021874	0.022069
"ENSG00000257704"	0.04866	0.06212	0.054775	0.065056	0.05899
"ENSG00000257726"	0.0463	0.03935	0.035755	0.04088	0.045662
"ENSG00000257727"	0.15226	0.14293	0.13753	0.13602	0.122014
"ENSG00000257743"	0.0438	0.03708	0.04091	0.0324	0.0243144444444444
"ENSG00000257767"	0.0343	0.03414	0.03351	0.038022	0.056929
"ENSG00000257860"	0.0525	0.03362	0.04044	0.05184	0.043391
"ENSG00000257921"	0.15662	0.19419	0.144955	0.11391	0.099281
"ENSG00000257923"	0.02304	0.03441	0.03592	0.061096	0.048235
"ENSG00000257949"	0.09382	0.09452	0.091725	0.089824	0.086756
"ENSG00000257955"	0.12754	0.1386	0.097705	0.084694	0.058279
"ENSG00000257962"	0.01936	0.02765	0.01983	0.02626	0.0233072932300461
"ENSG00000257987"	0.0592	0.09067	0.11808	0.090236	0.092474
"ENSG00000258053"	0.02348	0.03382	0.02971	0.03053	0.044507
"ENSG00000258083"	0.01904	0.0137	0.014805	0.03103	0.0315221052631579
"ENSG00000258130"	0.07892	0.04172	0.061555	0.102908	0.09347
"ENSG00000258150"	0.06782	0.06204	0.0565	0.033654	0.044907
"ENSG00000258223"	0.04324	0.02903	0.0295123528650886	0.0304222222222222	0.02188
"ENSG00000258227"	0.01864	0.01733	0.02074	0.031932	0.0313210526315789
"ENSG00000258231"	0.03104	0.03847	0.034895	0.049962	0.052245
"ENSG00000258247"	0.01064	0.0135	0.0302	0.042236	0.043005
"ENSG00000258256"	0.03128	0.02764	0.025615	0.02631	0.0232212105476482
"ENSG00000258289"	0.0755	0.06282	0.05796	0.070092	0.063439
"ENSG00000258292"	0.06578	0.05085	0.047075	0.04771	0.045132
"ENSG00000258311"	0.16378	0.15608	0.104205	0.077504	0.089854
"ENSG00000258315"	0.19798	0.11802	0.064935	0.076892	0.10052
"ENSG00000258365"	0.14722	0.13168	0.102635	0.069582	0.048345
"ENSG00000258366"	0.0588	0.04189	0.04461	0.049326	0.053618
"ENSG00000258386"	0.10338	0.10345	0.104425	0.06747	0.05291
"ENSG00000258389"	0	0	0.00120922486513884	NA	NA
"ENSG00000258405"	7e-04	0.00358	0.00282	0.002936	0.008763
"ENSG00000258417"	0.02364	0.02488	0.034625	0.026496	0.021882
"ENSG00000258429"	0.12516	0.10109	0.078445	0.078626	0.071063
"ENSG00000258436"	0.014	0.01096	0.01729	0.041154	0.044389
"ENSG00000258465"	0.0797	0.13755	0.121845	0.100792	0.070449
"ENSG00000258466"	0.05222	0.04168	0.059755	0.05662	0.063036
"ENSG00000258472"	0.15068	0.15606	0.129445	0.129982	0.117622
"ENSG00000258474"	0.08336	0.06267	0.073685	0.063152	0.052373
"ENSG00000258484"	0.0094	0.01128	0.031465	0.032242	0.031473
"ENSG00000258512"	0.0041	0.01033	0.016855	0.025776	0.03793
"ENSG00000258572"	0.0238	0.0184	0.02105	0.015314	0.027788
"ENSG00000258588"	0.03244	0.02235	0.028045	0.03871	0.034326
"ENSG00000258643"	0.16844	0.16546	0.14098	0.14373	0.118249
"ENSG00000258659"	0.02092	0.01949	0.02992	0.040102	0.034168
"ENSG00000258664"	0.05814	0.03638	0.038475	0.049976	0.046646
"ENSG00000258674"	0.1267	0.08181	0.050645	0.050878	0.038858
"ENSG00000258691"	0.02888	0.02345	0.038175	0.02569	0.029518
"ENSG00000258697"	0	0	0.00112843937510136	NA	NA
"ENSG00000258708"	0.01242	0.02808	0.06859	0.079724	0.093024
"ENSG00000258713"	0.09796	0.07789	0.066425	0.057592	0.055158
"ENSG00000258724"	0.02758	0.03343	0.053235	0.041736	0.036059
"ENSG00000258728"	0.14188	0.11436	0.12891	0.085874	0.087151
"ENSG00000258729"	0.03796	0.05382	0.04356	0.027466	0.031487
"ENSG00000258740"	0.11054	0.09675	0.06754	0.072796	0.071499
"ENSG00000258744"	0.01036	0.0073	0.044215	0.062392	0.083969
"ENSG00000258755"	0	0	0.0021548732524705	NA	NA
"ENSG00000258792"	0.07972	0.05987	0.06126	0.055492	0.048362
"ENSG00000258804"	0.03878	0.03358	0.035575	0.034076	0.032053
"ENSG00000258817"	0.00902	0.02187	0.01225	0.011666	0.012669
"ENSG00000258818"	0.02368	0.02206	0.01943	0.021374	0.050555
"ENSG00000258834"	0	0	0.00118105502867771	NA	NA
"ENSG00000258838"	0.06712	0.06566	0.053385	0.05535	0.04646
"ENSG00000258839"	0.07222	0.05722	0.04429	0.035658	NA
"ENSG00000258847"	0.05682	0.06545	0.0579	0.048846	0.050678
"ENSG00000258869"	0.02566	0.02207	0.028385	0.041016	0.053604
"ENSG00000258873"	0.00372	0.00625	0.01729	0.012162	0.015296
"ENSG00000258875"	0.03678	0.0373	0.038935	0.036924	0.030181
"ENSG00000258881"	0.0725	0.05277	0.029575	0.0329	0.038593
"ENSG00000258890"	0.16282	0.11535	0.0891407412967063	0.0648822222222222	0.0597063157894737
"ENSG00000258928"	0.02228	0.03177	0.040895	0.037632	0.034593
"ENSG00000258941"	0.03154	0.03743	0.036055	0.042988	0.046167
"ENSG00000258945"	0.11112	0.07931	0.081675	0.05716	0.046678
"ENSG00000258947"	0.0576	0.05316	0.04456	0.035538	NA
"ENSG00000258973"	0.12148	0.14111	0.141575	0.112442	0.080493
"ENSG00000258986"	0.01682	0.01434	0.018125	0.022734	0.0282
