"gene_id"	"coding_density_50kb"	"coding_density_100kb"	"coding_density_200kb"	"coding_density_500kb"	"coding_density_1000kb"
"ENSG00000101464"	0.00618	0.01064	0.014915	0.027752	0.028752
"ENSG00000101470"	0.06806	0.06871	0.06716	0.057238	0.039427
"ENSG00000101473"	0.05212	0.10915	0.07951	0.057262	0.038982
"ENSG00000101474"	0.03286	0.03284	0.024	0.014826	0.015029
"ENSG00000118702"	0.01586	0.01855	0.01884	0.02134	0.020306
"ENSG00000118705"	0.03188	0.03248	0.02809	0.02203	0.02027
"ENSG00000118707"	0.02098	0.02535	0.024605	0.024504	0.0239936842105263
"ENSG00000124089"	0.01944	0.00972	0.00486	0.016944	0.011511
"ENSG00000124091"	0.0443	0.03069	0.026955	0.019866	0.010905
"ENSG00000124092"	0.05382	0.02691	0.02656	0.022264	0.012211
"ENSG00000124098"	0.03762	0.03213	0.02769	0.01908	0.011511
"ENSG00000124102"	0.00708	0.03492	0.032415	0.036184	0.026348
"ENSG00000124103"	0.04108	0.02901	0.026775	0.019866	0.010905
"ENSG00000124104"	0.06768	0.09036	0.06716	0.057262	0.039042
"ENSG00000124107"	0.00798	0.04655	0.03961	0.032	0.025321
"ENSG00000124116"	0.0196	0.02784	0.03092	0.050164	0.043013
"ENSG00000124120"	0.04978	0.03027	0.023085	0.01997	0.020502
"ENSG00000124126"	0.01128	0.01446	0.02411	0.01382	0.015885
"ENSG00000124134"	0.0483	0.02835	0.019005	0.031532	0.027013
"ENSG00000124140"	0.09428	0.07348	0.06936	0.059206	0.038676
"ENSG00000124143"	0.04052	0.02676	0.02752	0.021722	0.025231
"ENSG00000124145"	0.03632	0.05376	0.042625	0.035088	0.027922
"ENSG00000124151"	0	0.00823	0.02927	0.014134	0.012217
"ENSG00000124155"	0.055	0.04291	0.02976	0.031452	0.036461
"ENSG00000124157"	0.06276	0.03891	0.038305	0.033416	0.026756
"ENSG00000124159"	0.06868	0.0443	0.044565	0.034122	0.02578
"ENSG00000124160"	0.0582	0.056	0.04377	0.054672	0.039709
"ENSG00000124164"	0.01348	0.0205	0.013945	0.013628	0.013384
"ENSG00000124171"	0.02356	0.01178	0.00835	0.023256	0.013224
"ENSG00000124172"	0.04808	0.04809	0.024045	0.027878	0.017623
"ENSG00000124177"	0.04022	0.02722	0.037235	0.026402	0.022561
"ENSG00000124181"	0.0785	0.08052	0.04651	0.030228	0.023533
"ENSG00000124191"	0.00624	0.00438	0.009485	0.009756	0.019094
"ENSG00000124193"	0.0207	0.01035	0.019455	0.016188	0.009352
"ENSG00000124194"	0.02834	0.02206	0.02143	0.023548	0.01643
"ENSG00000124196"	0.03198	0.02436	0.014705	0.01659	0.013917
"ENSG00000124198"	0.05188	0.04942	0.0342	0.0232	0.025679
"ENSG00000124201"	0.14706	0.08477	0.04382	0.035446	0.024051
"ENSG00000124203"	0.00304	0.05034	0.02895	0.021198	0.014922
"ENSG00000124205"	0.01512	0.00756	0.008815	0.01158	0.016132
"ENSG00000124207"	0.05832	0.04418	0.043415	0.037608	0.027749
"ENSG00000124208"	0.017	0.01364	0.01201	0.01247	0.0123
"ENSG00000124209"	0.00938	0.00637	0.01288	0.01272	0.009288
"ENSG00000124212"	0.02568	0.01503	0.01035	0.010494	0.023313
"ENSG00000124214"	0.01382	0.01834	0.04942	0.04119	0.026399
"ENSG00000124215"	0.04572	0.02904	0.034205	0.02266	0.011719
"ENSG00000124216"	0.0159	0.01482	0.017865	0.014482	0.009911
"ENSG00000124217"	0.04542	0.03583	0.03698	0.018126	0.014338
"ENSG00000124222"	0.02004	0.02928	0.01464	0.018572	0.017779
"ENSG00000124224"	0.02484	0.02846	0.01813	0.01272	0.009288
"ENSG00000124225"	0.00702	0.01064	0.013395	0.014654	0.012194
"ENSG00000124226"	0.01374	0.03045	0.022035	0.014712	0.010478
"ENSG00000124227"	0.04864	0.02856	0.017855	0.012458	0.009288
"ENSG00000124228"	0.11626	0.08477	0.04584	0.037274	0.024351
"ENSG00000124232"	0.07942	0.04031	0.042685	0.035134	0.026301
"ENSG00000124233"	0.06276	0.03891	0.034515	0.03342	0.026926
"ENSG00000124237"	0.00828	0.00414	0.0151	0.008196	0.007256
"ENSG00000124243"	0.00618	0.00709	0.026175	0.023832	0.013224
"ENSG00000124249"	0.04672	0.02621	0.013755	0.020348	0.023007
"ENSG00000124251"	0.04256	0.04155	0.04558	0.030924	0.034798
"ENSG00000124253"	0.03914	0.04556	0.03509	0.021428	0.012211
"ENSG00000124256"	0.0323	0.03963	0.031415	0.01832	0.012211
"ENSG00000124257"	0.16252	0.10267	0.094775	0.05791	0.040814
"ENSG00000125508"	0.22194	0.13771	0.081395	0.071144	0.0526
"ENSG00000125510"	0.09064	0.05759	0.04113	0.0452385774465327	NA
"ENSG00000125520"	0.07224	0.08485	0.05837	0.071088	0.059091
"ENSG00000125522"	0.05676	0.04604	0.03898	0.045725937463364	NA
"ENSG00000125531"	0.2313	0.13638	0.08	0.070758	0.053755
"ENSG00000125533"	0.01356	0.0193	0.020845	0.040144	0.037902793788388
"ENSG00000125534"	0.06068	0.13586	0.08236	0.072298	0.051421
"ENSG00000125772"	0.0356	0.02019	0.010095	0.004698	0.016134
"ENSG00000125775"	0.05784	0.02892	0.025095	0.020416	0.016778
"ENSG00000125779"	0.03426	0.03348	0.022245	0.040582	0.028076
"ENSG00000125780"	0.04164	0.02082	0.0188	0.018164	0.022047
"ENSG00000125787"	0.04698	0.03525	0.029675	0.046758	0.034231
"ENSG00000125788"	0.01272	0.01331	0.0117850637522769	NA	NA
"ENSG00000125798"	0.02784	0.01392	0.00696	0.002784	0.004287
"ENSG00000125810"	0.03918	0.04854	0.02427	0.009708	0.010493
"ENSG00000125812"	0.06186	0.03415	0.02184	0.011442	0.012294
"ENSG00000125813"	0.03658	0.01829	0.009145	0.005302	0.006569
"ENSG00000125814"	0.01794	0.03951	0.023985	0.012324	0.012723
"ENSG00000125815"	0.00858	0.01065	0.01074	0.013176	0.013401
"ENSG00000125816"	0.02668	0.02253	0.01959	0.00948	0.006569
"ENSG00000125817"	0.08524	0.07526	0.07192	0.047658	0.030624
"ENSG00000125818"	0.0143	0.01615	0.01694	0.016034	0.019237
"ENSG00000125820"	0.01644	0.00822	0.00411	0.013138	0.006569
"ENSG00000125821"	0	0.00107	0.00315	0.012884	0.010543
"ENSG00000125823"	0.01906	0.01506	0.023985	0.013176	0.012723
"ENSG00000125826"	0.06388	0.04196	0.03549	0.024976	NA
"ENSG00000125827"	0.021	0.0105	0.008855	0.00468	0.002409
"ENSG00000125831"	0.0171	0.01462	0.02384	0.013176	0.012723
"ENSG00000125834"	0.01652	0.01718	0.00859	0.012198	0.013753
"ENSG00000125835"	0.045	0.03392	0.02641	0.026584	0.024982
"ENSG00000125841"	0.0136	0.02786	0.042075	0.022458	NA
"ENSG00000125843"	0.04036	0.06488	0.054055	0.04468	0.029403
"ENSG00000125844"	0.06294	0.04746	0.025135	0.016798	0.013051
"ENSG00000125845"	0.02382	0.01191	0.005955	0.002382	0.001191
"ENSG00000125846"	0.04088	0.02044	0.014725	0.021824	0.015018
"ENSG00000125848"	0.039	0.0195	0.00975	0.004176	0.004435
"ENSG00000125850"	0.01396	0.02321	0.017425	0.01216	0.017846
"ENSG00000125851"	0.00522	0.00261	0.00462	0.00861	0.008942
"ENSG00000125861"	0.0738	0.09084	0.070495	0.046538	0.034806
"ENSG00000125863"	0.0381	0.01932	0.00966	0.014282	0.009859
"ENSG00000125864"	0.0147	0.0249	0.026645	0.01732	0.011916
"ENSG00000125868"	0.01362	0.02549	0.033655	0.01732	0.012427
"ENSG00000125869"	0.0252	0.02284	0.020505	0.013248	0.006624
"ENSG00000125870"	0.0213	0.01065	0.005325	0.004734	0.00591
"ENSG00000125871"	0.03418	0.02974	0.017425	0.012454	0.018513
"ENSG00000125872"	0.0511	0.04215	0.03987	0.023628	0.014163
"ENSG00000125875"	0.03432	0.03946	0.03075	0.024678	NA
"ENSG00000125877"	0.08746	0.05796	0.06078	0.036032	0.040108
"ENSG00000125878"	0.012	0.01104	0.010645	0.019814	0.017823
"ENSG00000125879"	0.01656	0.01065	0.005325	0.003242	0.00591
"ENSG00000125885"	0.05604	0.06001	0.0467	0.024288	0.014163
"ENSG00000125888"	0.00588	0.00294	0.022265	0.017808	0.015022
"ENSG00000125895"	0.02866	0.01987	0.01881	0.015416	0.018239
"ENSG00000125898"	0.01776	0.02091	0.019305	0.013188	0.019398
"ENSG00000125899"	0.00314	0.00157	0.000785	0.000314	0.005014
"ENSG00000125900"	0.02438	0.01967	0.02956	0.019458	0.015965
"ENSG00000125901"	0.04652	0.03525	0.031295	0.04488	0.03436
"ENSG00000125903"	0.01104	0.01782	0.025395	NA	NA
"ENSG00000125965"	0.0497	0.04927	0.05486	0.04822	0.041117
"ENSG00000125966"	0.03702	0.05039	0.031425	0.03395	0.045318
"ENSG00000125967"	0.08172	0.0586	0.038665	0.020972	0.01907
"ENSG00000125968"	0.00984	0.01485	0.012155	0.022172	0.0217174106786635
"ENSG00000125970"	0.0096	0.01626	0.009615	0.008536	0.01677
"ENSG00000125971"	0.01718	0.02318	0.019885	0.026138	0.028899
"ENSG00000125975"	0.09928	0.07739	0.06369	0.049572	0.035423
"ENSG00000125977"	0.03092	0.01923	0.009615	0.007856	0.017834
"ENSG00000125991"	0.04252	0.05678	0.063185	0.04337	0.035321
"ENSG00000125995"	0.04878	0.06379	0.04715	0.04418	0.033887
"ENSG00000125998"	0.08618	0.0512	0.029515	0.038774	0.043643
"ENSG00000125999"	0.0291	0.0156	0.02275	0.021784	0.028808
"ENSG00000126001"	0.14074	0.09853	0.057435	0.05238	0.041182
"ENSG00000126003"	0.04152	0.03543	0.024165	0.034028	0.028041
"ENSG00000129988"	0.0297	0.02451	0.016315	0.028278	0.024838
"ENSG00000130584"	0.02444	0.03822	0.06058	0.07092	0.058298
"ENSG00000130589"	0.21712	0.13638	0.08382	0.066054	0.053827
"ENSG00000130590"	0.10386	0.08407	0.061815	0.049876	NA
"ENSG00000130684"	0.04512	0.02256	0.01756	0.015624	0.014444
"ENSG00000130699"	0.0346	0.01898	0.024435	0.024024	0.031646
"ENSG00000130700"	0.02388	0.0123541097591259	0.0337066666666667	0.053065	0.0514344444444444
"ENSG00000130701"	0.05418	0.04357	0.061732583279746	0.0531555996366489	0.0453711111111111
"ENSG00000130702"	0.18128	0.12909	0.089135	0.0566555555555556	0.0389877777777778
"ENSG00000130703"	0.02688	0.06758	0.084135	0.0534594219801448	0.0385844444444444
"ENSG00000130706"	0.18344	0.13515	0.08418	0.0578797320049294	0.0383844444444444
"ENSG00000131043"	0.02748	0.02343	0.0262228654124457	0.0146688888888889	0.0173663157894737
"ENSG00000131044"	0.01534	0.02623	0.03815	0.030802	0.024827
"ENSG00000131050"	0.015	0.00877	0.022995	0.02971	0.025676
"ENSG00000131051"	0.04502	0.03426	0.04086	0.043076	0.034856
"ENSG00000131055"	0.01308	0.01146	0.013405	0.022122	0.0211305886154401
"ENSG00000131059"	0.03666	0.02426	0.02019	0.029338	0.027441
"ENSG00000131061"	0.03642	0.02931	0.034405	0.019502	0.016647
"ENSG00000131067"	0.04884	0.02496	0.031875	0.043612	0.034492
"ENSG00000131068"	0.01746	0.01104	0.008875	0.0117828538990288	0.0153329411764706
"ENSG00000131069"	0.03636	0.05344	0.053195	0.046504	0.034904
"ENSG00000132622"	0.05322	0.08931	0.081715	0.047694	0.030561
"ENSG00000132623"	0.0164	0.02331	0.011655	0.004662	0.007341
"ENSG00000132631"	0.01854	0.00927	0.0054	0.003114	0.00984
"ENSG00000132635"	0.07964	0.0734	0.04393	0.037486	0.037672
"ENSG00000132639"	0.00326	0.00739	0.003695	0.010004	0.009859
"ENSG00000132640"	0.03138	0.01569	0.007845	0.003138	0.001569
"ENSG00000132646"	0.0279	0.01395	0.01338	0.009866	0.010362
"ENSG00000132661"	0.05454	0.03335	0.021565	0.010482	0.012294
"ENSG00000132664"	0.0434	0.03367	0.03132	0.01757	0.013687
"ENSG00000132669"	0.00958	0.02143	0.02326	0.016776	0.013583
"ENSG00000132670"	0.00896	0.00811	0.030295	0.040552	0.036312
"ENSG00000132671"	0.0579	0.0471	0.02427	0.009708	0.011043
"ENSG00000132792"	0.01298	0.00997	0.008475	0.01117	0.014783
"ENSG00000132793"	0.09714	0.04857	0.04661	0.042796	0.022561
"ENSG00000132801"	0.13818	0.10948	0.09567	0.056774	0.039906
"ENSG00000132819"	0.01614	0.02196	0.018855	0.022294	0.012211
"ENSG00000132821"	0.0124	0.0062	0.021845	0.017382	0.016138
"ENSG00000132823"	0.02516	0.02239	0.02199	0.018646	0.015136
"ENSG00000132824"	0.04012	0.02964	0.02116	0.021868	0.021043
"ENSG00000132825"	0.05902	0.05439	0.049225	0.022984	0.011719
"ENSG00000149346"	0.00422	0.00211	0.006135	0.01473	0.010016
"ENSG00000149435"	0.01356	0.00678	0.00339	0.003918	0.004179
"ENSG00000149443"	0.01854	0.00927	0.0054	0.003114	0.008092
"ENSG00000149451"	0.14098	0.09004	0.06727	0.047494	0.032834
"ENSG00000149474"	0.04998	0.02595	0.012975	0.01843	0.015159
"ENSG00000149488"	0.02636	0.02421	0.031035	0.034804	0.028105
"ENSG00000149531"	0.01164	0.00718740351960482	0.00444359610612712	0.00279861816168036	0.00697732414830022
"ENSG00000149596"	0.0158	0.0279	0.022605	0.01587	0.016468
"ENSG00000149599"	0.0456	0.0432	0.04068	0.0291	0.025679
"ENSG00000149600"	0.01266	0.00633	0.016155	0.015514	0.024913
"ENSG00000149609"	0.08554	0.05797	0.038665	0.020972	0.01907
"ENSG00000149633"	0.07348	0.03674	0.03511	0.026258	0.024151
"ENSG00000149634"	0.16252	0.10018	0.096465	0.05791	0.040532
"ENSG00000149635"	0.04356	0.04895	0.028825	0.023378	0.018947
"ENSG00000149636"	0.02564	0.03816	0.032255	0.027156	0.02612
"ENSG00000149639"	0.0559	0.05399	0.040095	0.030048	0.025093
"ENSG00000149646"	0.025	0.02271	0.018845	0.018256	0.0276442105263158
"ENSG00000149651"	0.01312	0.00878	0.01999	0.047102	0.042742
"ENSG00000149654"	0.01676	0.01423	0.012435	0.028178	0.041989
"ENSG00000149657"	0.04864	0.03682	0.03828	0.050572	0.0337452631578947
"ENSG00000149658"	0.0336	0.03493	0.028145	0.031206	0.052677
"ENSG00000149679"	0.07724	0.04818	0.08752	0.0529050425225102	0.0436677777777778
"ENSG00000154930"	0.04034	0.03961	0.02764	0.017862	0.01723
"ENSG00000158296"	0.01992	0.01565	0.02257	0.02099	0.015898
"ENSG00000158445"	0	0.01731	0.016125	0.027218	0.027068
"ENSG00000158470"	0.0027	0.01167	0.005835	0.013188	0.019927
"ENSG00000158480"	0.03636	0.03283	0.024195	0.012636	0.010478
"ENSG00000158901"	0.02342	0.02021	0.01655	0.023664	0.045705
"ENSG00000166619"	0.0102	0.0051	0.00255	0.00597	0.014314
"ENSG00000166913"	0.03234	0.02979	0.02277	0.02131	0.025905
"ENSG00000166948"	0.0392	0.02121	0.034015	0.021668	0.025982
"ENSG00000167046"	0.0544950562953649	0.0434043404340434	0.02212	0.038605	0.0462788888888889
"ENSG00000167098"	0.04376	0.04333	0.04237	0.031692	0.022207
"ENSG00000167104"	0.06164	0.05861	0.038045	0.030542	0.021754
"ENSG00000168612"	0.15162	0.10465	0.096465	0.05791	0.040301
"ENSG00000168634"	0.01756	0.00878	0.01589	0.042644	0.045264
"ENSG00000168703"	0.02174	0.02751	0.032425	0.032672	0.026482
"ENSG00000168734"	0	0.01221	0.01945	0.01917	0.020084
"ENSG00000168746"	0.02042	0.03579	0.023085	0.018146	0.020081
"ENSG00000170191"	0.01494	0.00747	0.015915	0.017144	0.014444
"ENSG00000170367"	0.00858	0.00429	0.004275	0.005652	0.00582
"ENSG00000170369"	0.00852	0.00426	0.006405	0.006612	0.008547
"ENSG00000170373"	0.00852	0.00426	0.00639	0.0075	0.008547
"ENSG00000170471"	0.04538	0.04488	0.02658	0.027658	0.025962
"ENSG00000171222"	0.03372	0.03004	0.02493	0.017316	0.0300231578947368
"ENSG00000171456"	0	0.04938	0.043	0.026382	0.025992
"ENSG00000171552"	0	0.0089	0.017775	0.02429	0.0217285288539691
"ENSG00000171695"	0.09208	0.05759	0.041725	0.044674	NA
"ENSG00000171700"	0.07204	0.06557	0.045735	0.044674	NA
"ENSG00000171703"	0.07288	0.0728	0.05869	0.044674	NA
"ENSG00000171858"	0.04826	0.0601	0.08946	0.0534644444444444	0.0429677777777778
"ENSG00000171864"	0.01632	0.01578	0.012795	0.009024	0.008299
"ENSG00000171867"	0.01524	0.01578	0.01136	0.009024	0.008907
"ENSG00000171873"	0.03438	0.01947	0.017385	0.007638	0.016769
"ENSG00000171940"	0.06592	0.03296	0.017605	0.007042	0.008637
"ENSG00000171984"	0	0.00193	0.00385	0.023878	0.014621
"ENSG00000172216"	0.02076	0.01279	0.010645	0.007186	0.011517
"ENSG00000172264"	0	0	0	0.000244	0.000344
"ENSG00000172296"	0.01496	0.01281	0.009025	0.0064	0.004181
"ENSG00000172315"	0.01542	0.02504	0.018505	0.016538	0.014649
"ENSG00000173335"	0.0096	0.01365	0.008955	0.014564	0.008547
"ENSG00000173404"	0.03778	0.02107	0.01513	0.017716	0.017055
"ENSG00000173418"	0.05476	0.04868	0.03296	0.017018	0.015333
"ENSG00000174306"	0	0.0291	0.035665	0.042812	0.022561
"ENSG00000174407"	0.00995698197109575	0.00620687577209316	0.00390321541580613	0.0318675	0.05092
"ENSG00000175063"	0.056	0.05306	0.06866	0.055656	0.040123
"ENSG00000175121"	0.05184	0.02751	0.02368	0.031652	0.027243
"ENSG00000175170"	0	0.00483	0.00258	0.007038	0.00901
"ENSG00000176659"	0.00762	0.00768	0.01608	0.020564	0.011719
"ENSG00000177732"	0.02274	0.03441	0.037215	0.0234687634769876	NA
"ENSG00000177764"	0.04624	0.03609	0.029995	0.024928092042186	NA
"ENSG00000178591"	0.0124563630593462	0.00749856715277335	NA	NA	NA
"ENSG00000178726"	0.0579	0.04854	0.02427	0.009708	0.011043
"ENSG00000179242"	0	0	0	0.001972	0.006498
"ENSG00000179253"	0.00974	0.0065	0.00415	0.006142	0.012513
"ENSG00000179772"	0.07804	0.04526	0.0392	0.029414	0.025622
"ENSG00000180083"	0.00528	0.01173	0.00894	0.03884	0.044417
"ENSG00000180205"	0.0102	0.008	0.015135	0.027034	0.04397
"ENSG00000180259"	0.01632	0.01648	0.012795	0.009024	0.008299
"ENSG00000180305"	0.01548	0.00774	0.016635	0.029432	0.044417
"ENSG00000180383"	0.02518	0.015	0.01824	0.010856	0.0181776470588235
"ENSG00000180424"	0.00724	0.01548	0.014375	0.0113252740557751	0.0170176470588235
"ENSG00000180483"	0.02208	0.01104	0.01229	0.0114271215813183	0.0153505882352941
"ENSG00000182035"	0.03214	0.03683	0.03582	0.024256	0.025381
"ENSG00000182463"	0.0613	0.03096	0.01548	0.006192	0.006657
"ENSG00000182584"	0.08172	0.0586	0.03962	0.020972	0.01907
"ENSG00000182621"	0	0	0.00174	0.006944	0.003976
"ENSG00000182931"	0.01156	0.01142	0.01316	0.038048	0.045127
"ENSG00000183260"	0.04846	0.0261	0.035705	0.05872	0.0535302607742059
"ENSG00000183798"	0.09714	0.05947	0.051705	0.042218	0.022561
"ENSG00000184402"	0.04078	0.0493	0.03919	0.054298	0.0346502174150363
"ENSG00000185019"	0.07842	0.06063	0.060035	0.036762	0.03528
"ENSG00000185052"	0	0.00077	0.000385	0.003286	0.003002
"ENSG00000185513"	0.05712	0.03885	0.03049	0.018078	0.009664
"ENSG00000185982"	0.00564	0.0147	0.015545	NA	NA
"ENSG00000186190"	0.05474	0.0556	0.036535	0.029406	0.021754
"ENSG00000186191"	0.04118	0.03276	0.03686	0.028212	0.021776
"ENSG00000186458"	0.02452	0.03213	0.025615	NA	NA
"ENSG00000188559"	0.01972	0.03005	0.02596	0.015254	0.011653
"ENSG00000196074"	0.0711	0.06645	0.04594	0.022984	0.011719
"ENSG00000196090"	0	0.00294	0.00147	0.002692	0.002748
"ENSG00000196132"	0.049	0.03511	0.03362	NA	NA
"ENSG00000196209"	0.0299	0.02342	0.021715	0.02283	0.015915
"ENSG00000196227"	0.05268	0.05699	0.048915	0.022984	0.011719
"ENSG00000196396"	0.00582	0.02371	0.02079	0.011038	0.015626
"ENSG00000196476"	0.05322	0.03609	0.025615	0.0259167209367233	NA
"ENSG00000196562"	0.00784	0.01576	0.03459	0.013836	0.010811
"ENSG00000196700"	0.05082	0.07988	0.069415	0.044718	NA
"ENSG00000196839"	0.02798	0.01439	0.011755	0.017548	0.021754
"ENSG00000197114"	0.1065	0.0912	0.05867	0.07075	0.059001
"ENSG00000197122"	0.02114	0.01629	0.00954	0.01347	0.015763
"ENSG00000197183"	0.00906	0.0089	0.03481	0.020296	0.02575
"ENSG00000197296"	0.01578	0.02837	0.016735	0.023014	0.016572
"ENSG00000197457"	0.02784	0.05057	0.104215	0.064616	0.058359
"ENSG00000197496"	0.03252	0.02393	0.01252	0.016538	0.014426
"ENSG00000197586"	0.0377	0.0223	0.02694	0.024506	0.019456
"ENSG00000197818"	0.01668	0.01794	0.02022	0.012856	0.012488
"ENSG00000198026"	0.12398	0.0683	0.099665	0.058862	0.037908
"ENSG00000198053"	0.03054	0.01527	0.01146	0.00802	0.014098
"ENSG00000198171"	0.03202	0.08164	0.060685	0.036874	0.038406
"ENSG00000198183"	0.03666	0.0209	0.02019	0.02822	0.027285
"ENSG00000198185"	0.04266	0.03834	0.025885	0.023378	0.022656
"ENSG00000198276"	0.11148	0.07071	0.056205	0.048012	NA
"ENSG00000198326"	0.09488	0.0734	0.043795	0.0363	0.038002
"ENSG00000198646"	0.11924	0.06192	0.041495	0.044416	0.031279
"ENSG00000198768"	0.01384	0.02005	0.0116	0.01522	0.013724
"ENSG00000198900"	0.025	0.02298	0.03087	0.01872	0.023533
"ENSG00000198959"	0.04128	0.02064	0.032125	0.027866	0.022487
"ENSG00000203630"	0.02256	0.03134	0.02272	0.022478	0.016778
"ENSG00000203880"	0.02662	0.02233	0.0305400325457596	NA	NA
"ENSG00000203883"	0.06648	0.06694	0.0633	0.044674	NA
"ENSG00000203896"	0.07224	0.08756	0.05867	0.072328	0.059464
"ENSG00000204070"	0.0281	0.03521	0.04285	0.031116	0.029814
"ENSG00000204103"	0.01944	0.00972	0.00486	0.001944	0.007422
"ENSG00000204183"	0.03316	0.04522	0.052805	0.047914	0.04108
"ENSG00000204393"	0.00924	0.00462	0.004575	0.022504	0.0281
"ENSG00000204548"	0.00996	0.01308	0.012105	0.0119484297640129	0.0156435294117647
"ENSG00000205300"	0.00684	0.00342	0.00199	0.016184	0.026205
"ENSG00000213714"	0.02952	0.02403	0.031445	0.019866	0.010905
"ENSG00000214078"	0.09674	0.06978	0.05193	0.04395	0.033088
"ENSG00000215251"	0.08634	0.06761	0.05759	0.036762	0.035199
"ENSG00000215305"	0.08028	0.05135	0.039015	0.036328	0.037743
"ENSG00000215397"	0.02856	0.01428	0.017445	0.018896	0.018031
"ENSG00000215440"	0.03276	0.02496	0.01464	0.017224	0.021654
"ENSG00000215529"	0.03636	0.02387	0.023795	0.027792	0.026983
"ENSG00000215545"	0.00618	0.00576	0.00854615291396416	0.0108714285714286	0.0108926725330408
"ENSG00000215547"	0.00534	0.0062242009033736	0.00404091425685061	0.0102257142857143	0.008664132602033
"ENSG00000215595"	0.02796	0.03104	0.02594	0.01711	0.018239
"ENSG00000227164"	0.0045	0.00225	0.017605	0.013172	0.007512
"ENSG00000232838"	0.03834	0.02595	0.01553	0.017148	0.017343
"ENSG00000240849"	0.017	0.01364	0.01201	0.01247	0.0123
"ENSG00000241690"	0.09488	0.07282	0.043795	0.0363	0.038245
"ENSG00000242372"	0.08942	0.0512	0.028645	0.039146	0.043878
"ENSG00000243509"	0.10884	0.09812	0.060975	0.064052	0.058332
"ENSG00000243543"	0.03618	0.01945	0.017225	0.026102	0.041804
"ENSG00000244005"	0.04334	0.06091	0.04715	0.04597	0.032785
"ENSG00000244274"	0.055	0.04494	0.035575	0.031452	0.036654
"ENSG00000244462"	0.08216	0.07935	0.04792	0.044508	0.03287
"ENSG00000244588"	0.02606	0.03542	0.030515	0.01869	0.018026
"ENSG00000244687"	0.0107	0.01243	0.01201	0.013618	0.01091
"ENSG00000249139"	0.03298	0.01945	0.017225	0.02705	0.042393
"ENSG00000256222"	0.04314	0.03387	0.019025	0.019954	0.012211
"ENSG00000258366"	0.11056	0.069	0.06195	0.061572	0.058359
"ENSG00000258713"	0.09382	0.07005	0.043795	0.0363	0.038194
"ENSG00000259399"	0.0365	0.02726	0.026055	0.024954	0.0240463157894737
"ENSG00000260861"	0.0429	0.03164	0.022065	0.01483	0.015965
"ENSG00000260903"	0.0354	0.04252	0.03056	0.035822	0.029446
"ENSG00000267848"	0.12204	0.07486	0.06198	0.046526	NA
"ENSG00000267882"	0.0211	0.02117	0.020605	0.01109	0.012878
"ENSG00000268111"	0.01182	0.01763	0.032665	0.026538	0.040259
"ENSG00000268302"	0.0398	0.02545	0.028455	0.024642	0.019456
"ENSG00000268457"	0.0123	0.011	0.02047	0.025654	0.023329
"ENSG00000268628"	0.00768	0.006	0.00816	0.009766	0.010479
"ENSG00000268858"	0.04846	0.0261	0.03539	0.05872	0.0535079123019354
"ENSG00000268941"	0.00888	0.0129	0.01464	0.016298	0.018193
"ENSG00000269117"	0.03666	0.01833	0.02019	0.028852	0.027285
"ENSG00000269223"	0.03878	0.0261	0.02906	0.055932	0.0544364181545591
"ENSG00000269407"	0.05232	0.03335	0.020175	0.010482	0.012294
"ENSG00000269549"	0.0234	0.0374	0.031365	0.031188	0.036574
"ENSG00000269605"	0.02812	0.01439	0.00917	0.017548	0.022255
"ENSG00000269650"	0.0303	0.02505	0.019755	0.0165933333333333	0.0194947368421053
